HUC6,HydroID - Unique Feature ID,hydrocode,lat,long,Date,x_value,y_value,tscode,propcode
20700,213896,A15206,38.85297407,-77.27921238,6/21/1999,2.059,4,24118-0,species
20700,207741,DGIF058202,38.76313075,-77.41327115,6/24/1999,220.637,4,15030-0,species
20700,208784,DGIF065668,38.7006724,-77.16186538,7/6/1999,59.344,4,16926-0,species
20700,218264,A16017,38.77038161,-77.31050323,8/3/1999,1.278,4,24141-0,species
20700,216895,A23206,38.75322147,-77.38875593,9/28/1999,0.679,4,24222-0,species
20700,208184,DGIF059765,38.76250068,-77.35722071,10/1/1999,2.084,4,15770-0,species
20700,207742,DGIF058203,38.76317036,-77.41343642,10/13/1999,220.637,4,15031-0,species
20700,213909,A11232,38.9617372,-77.1736174,10/22/1999,2.76,4,24064-0,species
20700,208101,DGIF059669,38.96193218,-77.17333102,10/22/1999,2.76,4,15679-0,species
20700,207735,DGIF058196,38.14148862,-78.84653448,11/9/1999,250.1,4,15024-0,species
20700,208831,DGIF065800,38.68599663,-77.15576706,7/11/2000,61.451,4,16989-0,species
20700,217986,A11231,38.96747941,-77.20401593,9/1/2000,5.956,4,24063-0,species
20700,209074,DGIF084858,39.38104321,-78.31012846,10/25/2000,0.357,4,17293-0,species
20700,208780,DGIF065542,38.69570712,-77.15468342,4/1/2001,61.451,4,16921-0,species
20700,209067,DGIF067906,38.74304931,-77.48583388,4/26/2001,0.726,4,17278-0,species
20700,209035,DGIF067865,38.80472256,-77.45971003,6/7/2001,216.619,4,17246-0,species
20700,209039,DGIF067869,38.98194292,-77.25443981,6/8/2001,63.907,4,17250-0,species
20700,209032,DGIF067862,38.72222322,-77.20416107,6/20/2001,49.116,4,17243-0,species
20700,209050,DGIF067880,38.13638177,-79.00193834,7/1/2001,81.878,4,17261-0,species
20700,209026,DGIF067856,38.72471623,-77.82054935,7/3/2001,4.446,4,17237-0,species
20700,209041,DGIF067871,38.26027236,-76.97000329,8/9/2001,8.751,4,17252-0,species
20700,209033,DGIF067863,38.42665903,-77.35861365,8/23/2001,80.615,4,17244-0,species
20700,209049,DGIF067879,39.24943763,-78.46582628,8/27/2001,3.762,4,17260-0,species
20700,209037,DGIF067867,38.51416507,-77.31776914,9/5/2001,34.807,4,17248-0,species
20700,209038,DGIF067868,37.96222088,-76.49305065,9/13/2001,0.429,4,17249-0,species
20700,209047,DGIF067877,38.29222742,-77.06527452,9/26/2001,37.045,4,17258-0,species
20700,209070,DGIF067909,39.00721362,-77.35944016,10/24/2001,0.798,4,17282-0,species
20700,209683,DGIF303608,38.80531235,-77.14709832,7/15/2002,2.613,4,19855-0,species
20700,209717,DGIF303642,38.28042403,-77.15030166,7/17/2002,3.178,4,19903-0,species
20700,210009,DGIF306048,38.64457551,-77.15524983,8/16/2002,2.143,4,20548-0,species
20700,209719,DGIF303644,38.91239112,-77.78778752,10/2/2002,3.907,4,19913-0,species
20700,209725,DGIF303664,38.64710641,-77.46418079,10/3/2002,0.673,4,19928-0,species
20700,209727,DGIF303667,38.58460005,-77.40724181,12/12/2002,9.13,4,19933-0,species
20700,209189,DGIF301142,38.85099955,-77.27835089,4/30/2003,2.059,4,17548-0,species
20700,209199,DGIF301167,38.81307926,-77.25140795,7/14/2003,4.445,4,17568-0,species
20700,209203,DGIF301174,38.81099974,-77.2716866,7/15/2003,0.671,4,17572-0,species
20700,209211,DGIF301186,38.85377989,-77.23196778,8/13/2003,19.198,4,17582-0,species
20700,209489,DGIF302377,38.93012821,-77.51095352,10/8/2003,2.078,4,18028-0,species
20700,209205,DGIF301180,38.85655609,-77.28057221,10/14/2003,2.059,4,17576-0,species
20700,209214,DGIF301194,38.83488625,-77.25223201,10/14/2003,0.886,4,17585-0,species
20700,209220,DGIF301200,38.80377235,-77.29307166,10/16/2003,0.902,4,17591-0,species
20700,209203,DGIF301174,38.81099974,-77.2716866,11/12/2003,0.671,4,17573-0,species
20700,209233,DGIF301216,38.85183427,-77.22890291,11/12/2003,22.738,4,17604-0,species
20700,210369,DGIF308382,39.08543913,-77.5116739,6/2/2004,16.307,4,21143-0,species
20700,210368,DGIF308381,39.04657375,-77.43298446,6/2/2004,85.15,4,21142-0,species
20700,210254,DGIF308191,38.83129537,-77.32337991,7/1/2004,0.863,4,21003-0,species
20700,217218,A01003,39.29601987,-77.57303957,7/7/2004,1.898,4,23975-0,species
20700,210150,DGIF307498,39.30368019,-77.67144413,7/7/2004,0.969,4,20699-0,species
20700,210149,DGIF307497,39.29592117,-77.57333294,7/7/2004,1.898,4,20698-0,species
20700,216537,A07001,39.10962118,-77.80858903,7/22/2004,5.523,4,24003-0,species
20700,210357,DGIF308367,38.75488162,-77.6741845,7/26/2004,6.888,4,21131-0,species
20700,210350,DGIF308359,38.24943802,-76.96900354,8/23/2004,8.751,4,21124-0,species
20700,210800,DGIF314080,38.15598495,-78.85503286,4/8/2005,262.381,4,22226-0,species
20700,210625,DGIF313493,38.64311435,-77.20072917,6/23/2005,4.008,4,21998-0,species
20700,210804,DGIF314084,38.29430545,-78.81054812,8/9/2005,315.007,4,22230-0,species
20700,216882,A20001,38.71969887,-77.42512578,8/14/2005,1.033,4,24177-0,species
20700,210808,DGIF314088,38.49909348,-78.87536866,8/29/2005,15.295,4,22234-0,species
20700,211273,DGIF316817,38.09746363,-78.8732907,8/14/2006,212.83,4,22970-0,species
20700,214935,A25010,38.65849633,-77.34380277,9/15/2006,1.911,4,24251-0,species
20700,211097,DGIF316039,38.3500001,-77.02971934,10/26/2006,0.656,4,22768-0,species
20700,217129,B27001,38.38449138,-78.8856437,5/23/2007,6.211,4,24359-0,species
20700,214060,B47002,38.51874081,-78.78498904,6/22/2007,17.644,4,24424-0,species
20700,211883,DGIF321300,38.85299332,-77.45543777,7/7/2007,1.645,4,23951-0,species
20700,211507,DGIF319598,38.39716365,-78.98779452,11/11/2007,223.192,4,23505-0,species
20700,196934,DGIF010043,38.84250033,-77.53888879,7/11/1982,31.209,5,1708-0,species
20700,195959,DGIF005133,39.05317595,-77.36370466,4/8/1992,22.306,5,554-0,species
20700,196082,DGIF006412,39.18758379,-78.08959228,6/17/1992,6.719,5,697-0,species
20700,196083,DGIF006413,39.20648581,-78.10989682,6/17/1992,0.871,5,698-0,species
20700,206264,DGIF041516,38.29172494,-77.08414772,7/28/1992,30.711,5,13317-0,species
20700,207132,DGIF054839,38.90374351,-77.40567182,9/19/1992,1.106,5,14325-0,species
20700,196021,DGIF005284,38.72990797,-77.30271564,6/26/1993,6.085,5,616-0,species
20700,196642,DGIF008383,39.0254424,-77.36887373,9/24/1993,18.541,5,1399-0,species
20700,196647,DGIF008388,39.02926282,-77.36486715,9/24/1993,20.001,5,1404-0,species
20700,196625,DGIF008366,38.97056592,-77.36825403,9/28/1993,4.813,5,1382-0,species
20700,196666,DGIF008407,39.0606401,-77.36815513,9/30/1993,23.88,5,1423-0,species
20700,196662,DGIF008403,39.0571291,-77.36562036,10/1/1993,22.339,5,1419-0,species
20700,196660,DGIF008401,39.05640346,-77.36315072,10/1/1993,22.306,5,1417-0,species
20700,212046,VA774S,39.36339,-78.241,5/3/1994,7.11,5,58122-0,species
20700,196451,DGIF007695,39.15724808,-78.24692362,7/19/1994,2.38,5,1163-0,species
20700,196381,DGIF007538,38.80594171,-77.56255664,11/1/1994,3.228,5,1093-0,species
20700,196443,DGIF007683,38.94546558,-77.20193367,6/6/1995,5.935,5,1155-0,species
20700,196371,DGIF007411,38.1349138,-79.08860636,6/9/1995,8.455,5,1078-0,species
20700,206332,DGIF050145,38.06230365,-78.90375477,6/25/1996,169.212,5,13469-0,species
20700,206328,DGIF050141,38.15704345,-78.85386266,6/26/1996,262.381,5,13465-0,species
20700,208783,DGIF065667,38.7014699,-77.16119051,6/29/1999,59.344,5,16925-0,species
20700,208158,DGIF059729,38.92554428,-77.14332669,8/2/1999,3.16,5,15738-0,species
20700,207724,DGIF058150,38.97596659,-77.32388615,9/24/1999,4.961,5,15013-0,species
20700,208738,DGIF064847,38.34701142,-77.30324563,5/22/2000,23.709,5,16855-0,species
20700,208952,DGIF067732,38.25706605,-77.11127989,8/4/2000,8.888,5,17157-0,species
20700,209073,DGIF084857,39.37782121,-78.31143618,10/25/2000,1.643,5,17292-0,species
20700,208778,DGIF065540,38.71602792,-77.156318,4/1/2001,1.09,5,16917-0,species
20700,209065,DGIF067904,39.00860978,-77.28722647,4/9/2001,0.528,5,17276-0,species
20700,209387,DGIF301884,38.70016291,-77.16390412,6/24/2001,59.344,5,17922-0,species
20700,209387,DGIF301884,38.70016291,-77.16390412,7/16/2001,59.344,5,17923-0,species
20700,209045,DGIF067875,38.75833191,-77.67861465,8/7/2001,0.522,5,17256-0,species
20700,209036,DGIF067866,39.25776222,-77.58277082,8/8/2001,99.464,5,17247-0,species
20700,209034,DGIF067864,39.05554642,-77.4433226,8/21/2001,85.15,5,17245-0,species
20700,206224,DGIF041454,38.19372577,-77.02462722,8/22/2001,0.788,5,13258-0,species
20700,209052,DGIF067882,39.20444401,-78.30415632,8/27/2001,1.949,5,17263-0,species
20700,209708,DGIF303633,38.72899002,-77.29791038,7/18/2002,0.748,5,19882-0,species
20700,209201,DGIF301172,38.80183432,-77.29501395,7/15/2003,4.219,5,17570-0,species
20700,209213,DGIF301188,38.85516183,-77.30557316,8/13/2003,1.603,5,17584-0,species
20700,209645,DGIF303338,38.57041339,-77.34394781,9/16/2003,24.683,5,19775-0,species
20700,209486,DGIF302374,38.97360301,-77.46468105,10/6/2003,7.166,5,18025-0,species
20700,209488,DGIF302376,38.95033875,-77.46627677,10/7/2003,1.695,5,18027-0,species
20700,209481,DGIF302369,38.92884377,-77.46889008,10/8/2003,1.608,5,18020-0,species
20700,209501,DGIF302816,38.59348825,-77.25029154,10/22/2003,25.13,5,19502-0,species
20700,209224,DGIF301204,38.83349918,-77.25307641,11/11/2003,0.886,5,17595-0,species
20700,210356,DGIF308366,38.71988304,-77.19619087,6/1/2004,49.116,5,21130-0,species
20700,214211,A01005,39.28908543,-77.69340844,7/7/2004,0.85,5,23979-0,species
20700,210358,DGIF308368,38.77187104,-77.41401042,7/20/2004,220.637,5,21132-0,species
20700,210349,DGIF308358,37.9572727,-76.48287788,8/24/2004,19.281,5,21123-0,species
20700,210821,DGIF314102,39.07752683,-78.32589384,7/12/2005,122.925,5,22249-0,species
20700,210801,DGIF314081,38.15825095,-79.08344349,7/19/2005,14.941,5,22227-0,species
20700,210798,DGIF314078,38.12846424,-78.99475057,7/19/2005,81.878,5,22224-0,species
20700,216534,A19008,38.82728641,-77.67020979,8/18/2005,1.718,5,24165-0,species
20700,214705,A08002,39.07932108,-77.5060314,8/24/2005,0.957,5,24007-0,species
20700,213165,A18010,38.65482487,-77.48205232,9/9/2005,2.326,5,24153-0,species
20700,217790,A23008,38.76213101,-77.44238898,9/22/2005,2.505,5,24212-0,species
20700,213132,A21011,38.87117202,-77.68609318,9/23/2005,5.899,5,24188-0,species
20700,210981,DGIF315457,39.50089683,-77.46440657,5/1/2006,0.123,5,22626-0,species
20700,211177,DGIF316499,38.61765936,-77.35572709,5/22/2006,10.652,5,22853-0,species
20700,216985,A29008,38.30541588,-77.29054033,7/20/2006,1.473,5,24289-0,species
20700,211308,DGIF317242,38.69708618,-77.1250136,10/5/2006,18.276,5,23053-0,species
20700,210269,DGIF308215,38.57671689,-77.36699072,10/11/2006,0.793,5,21023-0,species
20700,214492,B40003,38.8183482,-78.2833426,4/9/2007,6.439,5,24400-0,species
20700,216976,B54001,38.91963207,-78.34222859,4/24/2007,84.909,5,24444-0,species
20700,218252,B32006,38.09000308,-78.8794389,5/11/2007,3.694,5,24373-0,species
20700,211272,DGIF316815,38.08561904,-78.87757874,5/21/2007,209.993,5,22968-0,species
20700,211276,DGIF316823,38.13575189,-78.861809,5/22/2007,241.878,5,22977-0,species
20700,211457,DGIF319442,38.11156893,-78.86250306,5/22/2007,236.303,5,23362-0,species
20700,211813,DGIF320126,38.50325899,-78.74590418,6/11/2007,10.558,5,23859-0,species
20700,218092,B47003,38.48127968,-78.75595979,6/22/2007,2.743,5,24425-0,species
20700,211455,DGIF319438,38.75792399,-77.05889066,9/11/2007,4.856,5,23360-0,species
20700,196918,DGIF010017,38.3949947,-79.2836163,9/6/1972,40.758,6,1682-0,species
20700,196956,DGIF010075,38.52749944,-77.38278318,7/12/1973,20.927,6,1751-0,species
20700,196904,DGIF010002,38.53888689,-79.06944733,6/17/1976,91.615,6,1666-0,species
20700,196921,DGIF010020,38.34499638,-79.06806186,5/22/1984,13.956,6,1685-0,species
20700,196917,DGIF010016,38.50860779,-79.06334126,5/22/1984,17.973,6,1681-0,species
20700,196903,DGIF010001,38.45304817,-79.02362157,5/22/1984,5.085,6,1665-0,species
20700,196913,DGIF010012,38.42972007,-78.9472335,5/22/1984,15.813,6,1677-0,species
20700,196080,DGIF006410,39.14878609,-78.11689937,6/17/1992,3.224,6,695-0,species
20700,195913,DGIF004684,38.26038248,-78.83064065,7/16/1992,305.627,6,508-0,species
20700,195915,DGIF004686,38.06493966,-78.88418313,7/17/1992,169.212,6,510-0,species
20700,206268,DGIF041520,38.30070725,-77.09255691,7/28/1992,29.535,6,13321-0,species
20700,219274,VAR04S,38.3575,-79.03139,5/18/1993,13.956,6,58145-0,species
20700,196024,DGIF005287,38.88321695,-77.33398935,6/5/1993,6.696,6,619-0,species
20700,219273,VAR03S,38.48694,-79.57222,6/14/1993,24.886,6,58144-0,species
20700,196633,DGIF008374,39.00073899,-77.37047316,9/23/1993,11.033,6,1390-0,species
20700,196643,DGIF008384,39.01828581,-77.36988686,9/25/1993,16.396,6,1400-0,species
20700,196623,DGIF008364,38.98121957,-77.36701671,9/26/1993,6.48,6,1380-0,species
20700,196650,DGIF008391,39.03706182,-77.36510228,9/29/1993,20.001,6,1407-0,species
20700,196326,DGIF007093,38.06530123,-78.88460697,7/7/1994,169.212,6,990-0,species
20700,196327,DGIF007094,38.06245842,-78.90418136,7/7/1994,169.212,6,991-0,species
20700,206881,DGIF053196,38.84942887,-78.2482029,10/17/1994,15.329,6,14070-0,species
20700,196440,DGIF007680,38.86894738,-77.26440598,12/11/1994,2.046,6,1152-0,species
20700,206784,DGIF051712,38.67717294,-77.50990659,3/4/1996,13.244,6,13973-0,species
20700,206778,DGIF051705,38.4267026,-77.5399876,5/2/1996,7.091,6,13966-0,species
20700,215881,A29002,38.42685251,-77.53989316,5/2/1996,7.091,6,24285-0,species
20700,207273,DGIF055334,38.02215208,-79.13816557,10/21/1997,33.581,6,14473-0,species
20700,207388,DGIF055821,38.28869805,-77.15044686,3/13/1998,12.06,6,14592-0,species
20700,218810,A30001,38.28939272,-77.14967848,3/13/1998,12.06,6,24295-0,species
20700,208865,DGIF067431,38.71656672,-77.15517392,6/1/1998,1.09,6,17045-0,species
20700,208867,DGIF067437,38.69610811,-77.15373095,3/1/1999,61.451,6,17053-0,species
20700,208129,DGIF059697,38.74137334,-77.06971531,6/16/1999,4.856,6,15707-0,species
20700,208136,DGIF059705,38.68110631,-77.25138273,6/30/1999,1.163,6,15716-0,species
20700,216143,A25009,38.68078423,-77.25180153,6/30/1999,1.163,6,24250-0,species
20700,214305,A25005,38.70519247,-77.27066253,7/2/1999,0.92,6,24244-0,species
20700,208140,DGIF059710,38.70526648,-77.27083424,7/2/1999,0.92,6,15720-0,species
20700,218209,A26008,38.56731482,-77.36013368,7/8/1999,17.13,6,24260-0,species
20700,208167,DGIF059742,38.56866028,-77.36051281,7/8/1999,0.793,6,15750-0,species
20700,208785,DGIF065670,38.69860631,-77.16094152,7/13/1999,61.451,6,16927-0,species
20700,208159,DGIF059730,38.91388016,-77.17944425,7/15/1999,4.089,6,15740-0,species
20700,217097,A12006,38.91396306,-77.17946231,7/15/1999,4.089,6,24070-0,species
20700,208151,DGIF059722,38.77194356,-77.30999033,8/3/1999,1.278,6,15731-0,species
20700,208077,DGIF059643,38.96443706,-77.2174982,8/5/1999,1.849,6,15653-0,species
20700,212808,A11217,38.9644836,-77.21738519,8/5/1999,1.849,6,24049-0,species
20700,208178,DGIF059757,38.94082739,-77.20416518,8/9/1999,5.935,6,15764-0,species
20700,208832,DGIF065801,38.6851208,-77.15625067,7/19/2000,61.451,6,16990-0,species
20700,209040,DGIF067870,39.08694294,-77.51888121,8/7/2001,15.764,6,17251-0,species
20700,209152,DGIF300939,38.6665465,-77.53362085,7/11/2002,0.558,6,17400-0,species
20700,209696,DGIF303621,38.91389009,-77.18029684,7/24/2002,4.089,6,19868-0,species
20700,209699,DGIF303624,38.92789114,-77.29029037,7/30/2002,4.614,6,19871-0,species
20700,209190,DGIF301143,38.83127511,-77.25057915,5/28/2003,0.886,6,17551-0,species
20700,209487,DGIF302375,38.9603891,-77.46619234,10/7/2003,1.795,6,18026-0,species
20700,209222,DGIF301202,38.85905057,-77.30862038,10/16/2003,1.603,6,17593-0,species
20700,209221,DGIF301201,38.81154972,-77.27001162,10/16/2003,0.671,6,17592-0,species
20700,213622,A34200,37.91736,-76.51594,10/23/2003,2.766,6,24310-0,species
20700,210235,DGIF307847,38.68647036,-76.82141157,4/14/2004,1.574,6,20791-0,species
20700,210353,DGIF308363,38.61766835,-77.35572664,5/18/2004,10.652,6,21127-0,species
20700,210355,DGIF308365,38.70101311,-77.50432114,6/4/2004,116.388,6,21129-0,species
20700,210363,DGIF308376,38.90565866,-78.1859494,6/9/2004,26.656,6,21137-0,species
20700,210252,DGIF308188,38.72373151,-77.17365751,6/30/2004,0.823,6,21001-0,species
20700,210253,DGIF308189,38.75997468,-77.17328464,6/30/2004,4.989,6,21002-0,species
20700,210255,DGIF308192,38.90380419,-77.3764922,7/1/2004,1.142,6,21004-0,species
20700,210147,DGIF307495,39.28898305,-77.6936895,7/7/2004,0.85,6,20696-0,species
20700,218170,A02004,39.16072647,-77.72332053,7/13/2004,0.992,6,23984-0,species
20700,210176,DGIF307524,39.15371318,-77.73570402,7/13/2004,0.992,6,20725-0,species
20700,215310,A06003,39.11617915,-77.7286382,7/21/2004,1.958,6,24001-0,species
20700,210352,DGIF308362,38.32070963,-79.26690816,7/28/2004,40.758,6,21126-0,species
20700,210359,DGIF308371,38.79873413,-77.494689,8/26/2004,104.913,6,21133-0,species
20700,210490,DGIF311590,38.77260676,-77.23877933,6/30/2005,18.139,6,21628-0,species
20700,210817,DGIF314098,38.95876717,-78.26694938,7/12/2005,84.909,6,22245-0,species
20700,210810,DGIF314090,38.6373513,-78.85245153,7/14/2005,221.936,6,22237-0,species
20700,215651,A17004,38.60902007,-77.67766694,8/8/2005,0.861,6,24144-0,species
20700,217461,A20007,38.69180487,-77.43031473,8/14/2005,3.7,6,24181-0,species
20700,215158,A24006,38.6801444,-77.2890626,9/22/2005,4.681,6,24231-0,species
20700,213944,A29007,38.31214567,-77.25506438,7/20/2006,3.147,6,24288-0,species
20700,211214,DGIF316600,38.89512493,-77.36360953,8/8/2006,2.517,6,22893-0,species
20700,211307,DGIF317241,38.69980752,-77.1291193,10/5/2006,18.276,6,23052-0,species
20700,214787,B41006,38.86636721,-78.18119431,4/9/2007,12.452,6,24407-0,species
20700,218668,B51003,38.98959627,-78.35976039,4/24/2007,1.966,6,24441-0,species
20700,216214,B54002,38.88385213,-78.37749795,4/24/2007,2.493,6,24445-0,species
20700,218230,B51001,38.98919543,-78.41434808,4/25/2007,4.784,6,24440-0,species
20700,215701,B43001,38.65291812,-78.99248197,6/7/2007,20.891,6,24409-0,species
20700,216643,B45004,38.62169487,-78.75479671,6/21/2007,12.546,6,24415-0,species
20700,215657,B46003,38.52456481,-78.87556793,6/21/2007,15.295,6,24417-0,species
20700,218757,B26002,38.42682756,-78.8794233,6/22/2007,14.423,6,24357-0,species
20700,211896,DGIF321313,38.74984746,-77.36193661,7/7/2007,0.575,6,23964-0,species
20700,213077,A19011,38.74144627,-77.51316668,7/9/2007,3.412,6,24168-0,species
20700,218755,A28003,38.46863612,-77.43896502,7/9/2007,2.278,6,24284-0,species
20700,211580,DGIF319715,38.79516837,-77.21891209,9/5/2007,0.637,6,23586-0,species
20700,211581,DGIF319716,38.79123677,-77.21794617,9/13/2007,39.57,6,23587-0,species
20700,211488,DGIF319482,38.93211414,-77.32779147,10/5/2007,0.74,6,23394-0,species
20700,211499,DGIF319555,38.1932788,-78.93468558,10/11/2007,111.676,6,23468-0,species
20700,211499,DGIF319555,38.1932788,-78.93468558,11/12/2007,111.676,6,23473-0,species
20700,211491,DGIF319488,38.70241987,-77.21317544,11/13/2007,35.672,6,23398-0,species
20700,217128,1BPLR000.08,38.347214,-78.924835,11/3/2009,6.211,6,33728-0,species
20700,196914,DGIF010013,38.5202711,-78.9466704,5/22/1984,8.04,7,1678-0,species
20700,196067,DGIF006353,38.48483837,-77.48899157,6/6/1991,18.153,7,665-0,species
20700,212145,A27003,38.48552575,-77.48762059,6/6/1991,18.153,7,24280-0,species
20700,211995,VA547S,38.87124,-78.39638,5/25/1993,73.628,7,58097-0,species
20700,195985,DGIF005178,39.24568758,-78.05046512,6/1/1993,1.2,7,580-0,species
20700,196639,DGIF008380,38.99913478,-77.37247138,9/23/1993,11.033,7,1396-0,species
20700,196634,DGIF008375,38.99763801,-77.37126664,9/23/1993,7.72,7,1391-0,species
20700,196638,DGIF008379,39.00228009,-77.37049821,9/23/1993,12.377,7,1395-0,species
20700,196645,DGIF008386,39.02822962,-77.36870785,9/24/1993,18.541,7,1402-0,species
20700,196648,DGIF008389,39.02379304,-77.36797671,9/24/1993,18.541,7,1405-0,species
20700,196646,DGIF008387,39.0189204,-77.3694387,9/25/1993,16.396,7,1403-0,species
20700,196652,DGIF008393,39.04549752,-77.36438067,9/29/1993,20.646,7,1409-0,species
20700,196651,DGIF008392,39.03534625,-77.36525958,9/30/1993,20.001,7,1408-0,species
20700,196664,DGIF008405,39.05646966,-77.3635401,10/1/1993,22.339,7,1421-0,species
20700,196655,DGIF008396,39.04604108,-77.3647686,10/1/1993,20.646,7,1412-0,species
